THAC042RA|I haven't seen any plays. How do I see a play?
THSD162RA|I need to get that script back, I think!
THSD127RA|What a jerk!
THSD160RA|No room to think in here.
THSD125RA|I... uh... want to spread some, uh, happiness over there.
THJA017RA|Just giving you the update.
THAE000RA|Becky, can we see the "Knight of Joy" again?
THSD144RA|Go away!
THBI008RA|Yeah, I guess you're right. He's so agile, and limber, and... thin. He could never be you.
THAC002RA|I used to be a performer myself and I know how hard it is when--
THSD167RA|Weeeee!
THCL001RA|Looks like it needs a candle to work.
THCM001RA|Ooh, I'll bet Gloria is in a bad mood now
THJA010RA|Not really. But I think that if I find a play that moves the props around in just the right way, I can use them to get up to the catwalks and fight the Phantom!
THSD143RA|Stay!
THSD141RA|Here birdie, birdie!
THSD139RA|I hate that guy.
THBL000RA|Hey, there's the hot air balloon I need to get to the catwalks.
THAC019RA|They need you on stage right away for your big number!
THBU001RA|Any fat critic.
THSD158RA|Ta-da!
THAC000RA|Excuse me, Miss Soleil? I heard you were feeling bad, so I just wanted to say that...
THAC045RA|Where do I find a script?
THSD165RA|Huh?
THJA032RA|Alright, later, you old gas bag.
THSD081RA|Hi. I found this...
THAC004RA|Whoa. Sorry. I was looking for Bonita Soleil.
THCN008RA|Okay!
THSD145RA|Wait, keep back. I have a cold.
THAA012RA|I'll go talk to Bonita. I'm sure all she needs is a little pep talk.
THJA029RA|If you hate the show so much, why don't you just leave?
THCJ000RA|Maybe I should come back later when he's not sleeping. He looks too mean to wake up.
THAE003RA|Let's do "Goodbye Hagatha Home" once more, okay?
THSD147RA|Hello!
THAB022RA|So how do I get up to the catwalks?
THAC022RA|So  who's that crying?
THSD163RA|Heh heh heh!
THAC006RA|The spirit of her youth, yes.
THBX000RA|Sing, birdie!
THBT007RA|Becky, can you hear me?
LOZI010RA|What's Kochamara?
LOAH003RA|But I thought--
LOAJ050RA|Give up Coach. I'm sure the Psychonauts are on their way from HQ right now to bust you.
LOAH001RA|I'm trying to get to that Kochamara Tower thing so I can smash it.
LOZI012RA|That stinks. So hey, have you seen any other humans around here? I'm looking for a girl called Lili.
LOAH005RA|Yeah, but there's an "I" in "squish" so watch it.
LOAI005RA|Hey, you're welcome!
LOVE010RA|I think you've got the muscles of a little girl, too.
LOZI016RA|I don't know if she's really my girlfriend. I mean, I think she--
LOAO000RA|Excellent. There it is.
LOAK011RA|Oh! Yeah! Right.
LOAI024RA|Hey, you guys still in there? It's Goggalor!
LOZI035RA|Wait, what Navy?
LOZI008RA|Oh jeez, I'm sorry.
LOZI031RA|So knocking down the prison and then breaking this laser shield thing--nobody's gonna get mad about that and start shooting at me?
LOAI022RA|Have you come up with a better plan than the pamphlets yet?
LOAH006RA|I'll go take out your laser tunnel, but then we're going to talk about who's running this revolution.
LOAK009RA|Right. Man, Goggalor needs a sidekick or a PA or something.
LOVE008RA|You've got the brain of a little girl! Ha ha ha!
LOVE004RA|Why you--heh heh!
LOZI002RA|Excuse me, were you talking to me?
LOAL000RA|Well, he was evil. But he did build a lot of roads.
LOVE006RA|Ha ha ha!
LOZI004RA|I'm sorry.
LOAM004RA|So you don't mind if I smash up some more tanks and planes and stuff?
LOAJ001RA|I know it's you in there, Coach! I don't know where you're broadcasting from, but I'm going to find out and make you show me what happened to Lili.
LOZI020RA|So are you gonna start helping soon?
LOAK003RA|Finally!
LOAJ003RA|The only word you're going to need is "Ouch."
LOZI006RA|Are you okay?
LOZI025RA|Hooyah! Now how about getting me past those gates?
LOAK004RA|Okay, tower. Get ready for Goggalor!
LOZI018RA|Check. I'll go smash that, then.
LOAI012RA|Six months?
LOAM001RA|Hey, shouldn't this place be much quieter now that Kochamara's gone?
LOAK006RA|Yep. Now we can find out where Lili went.
LOZI027RA|Hey, is this gonna upset Kochamara and all your little brainwashed neighbors?
LOAM007RA|Well, okay then. I'll bet I can save you a bit on the demolition costs.
MIAE001RA|Uh, just came to dance. Is that okay?
MIAB007RA|Hey, wanna dance?
MITU214RA|Uh, it's a long story. Maybe later.
MITU002RA|Agent Vodello? Where are you?
MIAE010RA|He's trying to take over the world.
MIAE009RA|I believe you've been abducted, probably by Coach Oleander.
MIAB015RA|Hey, will you teach me how to dance?
CABB004RA|Oh no! They're all brainless!
CADZ001RA|Yeah, good idea. You rest here while I find your brains!
CAQK014RA|Hey, anything new in the store?
CABB006RA|Vernon! You're okay!
CAGE029RA|Hey, can you put that on my tab?
CAQJ010RA|Hey, where's my hamburger?
CAQJ012RA|Just kidding! I just want to buy stuff.
CADZ000RA|Dogen!
CAQI003RA|Uh, no you didn't.
CAGE033RA|I don't have enough arrowheads for that!
CAQI001RA|Excuse me--
CAQI005RA|A week?
CAQI007RA|I don't even want a hamburger!
CADU000RA|What can I buy with this button?
CAJE006RA|I thought everyone was supposed to be up here watching TV!
CACL124RA|Hey, what's the name of the band?
CAGE041RA|I'll take it!
CAHM000RA|Hey, what's on?
CAGE039RA|I don't have a high enough rank to buy that yet!
CAHM002RA|Hey, do you happen to know the country code for Tuvalu?
CABB014RA|I'm gonna go figure out what's causing this!
CAJE004RA|Finally! Everybody's gone and I can watch whatever I want!
CAHX004RA|Maybe these guys are better off without their brains. They seem so nice now.
CAHU003RA|Vernon, you keep watch over these guys while I try to find their brains. I'm going back to Sasha's Lab now to find out what's going on.
CABB009RA|Vernon, look at them. They're zombies.
CAGE000RA|Hey can I buy some stuff?
CADR001RA|It's red.
CACJ118RA|Hey, you guys are good.
CAHM003RA|First question: What do you think the queen is drinking right now? Second question: What was your favorite science fiction miniseries in the eighties?
CADU003RA|Ew.
CACK122RA|Drum solo! Wooo!
CAJE005RA|It's empty!
CAJE007RA|I hope Agent Cruller knows where they are.
CAHM001RA|What do you like better, TV or air?
CADR000RA|Hey, just pretend this is a lighter.
CABB013RA|Keep an eye on them Vernon.
CAJE003RA|Nah, that's not making the reception any better.
CAGE046RA|That's it for now.
CADR002RA|Pretty inspiring, eh?
ASBQ000RA|Yes! I got a brain!
ASET016RA|Huh. You painted a bullfight over the Doctor's face. Why a bull fight?
ASCA016RA|Sasha!
ASCA053RA|I beat the Coach once already, and I can do it again.
ASBD006RA|Elka Doom. Maybe I should let J.T. have some time alone before I return this brain.
ASAB009RA|Tell me something I don't already know.
ASET029RA|Well, I'm going downstairs. You good?
ASAB010RA|I don't suppose you all want to pull together and lift me up into that tower?
ASBD020RA|Elton, what can I tell you? You were right. The old legends were true.
ASIN002RA|Thanks, Hulking Lungfish. You know, you really aren't as hideous as people say.
ASCA010RA|You took all my friends' brains, you turned an innocent fish into a giant monster, you stole all the teachers--DERAILING MY EDUCATION--AND you kidnapped--
ASCA068RA|Glad you're finally picking on someone your own size!
ASBD019RA|Huh. Phoebe's brain is warmer than the others'.
ASIN006RA|What a magical lady.
ASCA009RA|You!
ASSP012RA|Ha. Like I got a choice...
ASET009RA|Is he the one who chained you up?
ASBD002RA|I don't think I can fit that jar in my backpack, but if I busted out the brain... I'll bet they compress nicely.
ASSP010RA|Now what am I going to do?
ASET012RA|So, why don't you just finish the painting and go home?
ASIN004RA|And what name is that, noble lake creature?
ASSP009RA|Oh, this is just great.
ASBD005RA|Benny. Huh. I thought it would be smaller.
ASAB008RA|Yeah, yeah. Bugs are delicious.
ASET015RA|Wow! See, sometimes you just have to--
ASBQ003RA|No, I meant I recovered a stolen brain.
ASCA050RA|Hey, that was my fight! I was ready for that one!
ASWV006RA|Yes, a--what? Nap?
ASBD021RA|Chops. What is up, eh?
ASAB011RA|Yeah, yeah. Caw, caw, caw!
ASWV004RA|Hey, good thinking, Fred! That sure would save me a lot of work.
ASAF000RA|I don't wanna tickle that right now.
ASET017RA|Huh? Huh Edgar? Why do you--
ASBD007RA|Kitty's brain. You know, I hate to say it, but it IS better groomed than the rest of the brains.
ASBD003RA|Bobby Zilch? I didn't know you had a brain. Heh heh. Man, I wish you were here for that joke, Bobby.
ASSP011RA|Have to think!
ASCA013RA|Back home I had to clean up after the elephants, so trust me, I know how to take care of this ugly, little pile of--
ASBD018RA|Welcome back to the thinking world, Mikhail.
ASCA011RA|MY GIRLFRIEND!
ASCA070RA|Two can play that game!
ASCA041RA|Um... I can hear that.
ASAC000RA|I don't want to hang it there. It's part of my costume!
ASAB000RA|Have you crows seen a--
ASCL003RA|I don't suppose I could just ride on top this time?
ASAQ003RA|Hm. Judging from its position...
ASCA039RA|I mean, what do I have to do to get those guys to take me seriously?
ASSP006RA|ACHOO!
ASBD014RA|Yay! Woo-hoo! Crystal's brain! Let's hear it for thinking!
ASBD016RA|To think that every cell in Nils' brain is dedicated to the ladies.
ASSP004RA|Have... to... hold it... in...
ASAQ001RA|Nope. Doesn't look like it's going to budge.
ASCL001RA|Hey it works!
ASAB002RA|Hey, could you guys hold still for a minute?
ASLV002RA|Lili!
ASCL005RA|You haven't been eating algae again, have you?
ASAQ005RA|I'm pretty high up. I hope this ride isn't too--
ASAB006RA|How about you?
ASAD003RA|Raaar!
ASBD012RA|How can something as small as Vernon's brain hold so many boring stories?
ASWV008RA|Oh man.
ASBD010RA|J.T.'s brain? How'd this little dogie get out of the pen?
ASAD001RA|She won it so I could use it as a disguise!
ASCA061RA|Where's his brain?
ASSP002RA|Super... sneezing... powder.
ASAB004RA|Gah, it's no use! All they think about is worms.
ASBD009RA|Don't worry, Franke. I'll put this one right next to Kitty's.
ASAQ007RA|Well at least it's fast.
ASCL007RA|Ya--
ASBD017RA|Better give Maloof's brain to Mikhail ASAP so he can protect it.
ASSP005RA|Ah ah--
ASAB003RA|I'm trying to read your minds.
ASET007RA|Looks like Doctor Loboto to me.
ASAQ000RA|Hm. This elevator is locked up tight.
ASCA038RA|And the crib wasn't even that clean!
ASCL002RA|What's up, Linda?
ASET005RA|What ya paintin' there?
ASAQ002RA|That's the express elevator up to Doctor Loboto's lab.
ASAB001RA|Hey! I was talking to you, jerks!
ASSP007RA|TV?
ASBD011RA|Yo, Quentin. Good to see your brain again.
ASAD000RA|Gloria didn't win that trophy for me to mess around with it.
ASSP003RA|Ahh! Try... not... to... sneeze!
ASCA018RA|Ahhhhh!
ASET001RA|Hey, why are you all locked up?
ASAQ006RA|Scary!
ASBD008RA|How Chloe sneezed this one through that helmet, we'll never know.
ASAB005RA|So gross.
ASCA003RA|Hey, hey. All in a day's work for a Psychonaut.
ASAB007RA|Seen any suspicious characters around here lately?
ASCL004RA|You know, I'm not getting any more used to this.
ASAQ004RA|I can take this elevator all they way down to the asylum grounds.
ASET027RA|A prisoner of art.
ASSP001RA|Ahhh!
ASAD002RA|Finally! Recognition for my acting talents!
ASBD013RA|I'm surprised Milka's brain doesn't go invisible when I get close to it.
CAJB035RA|"My Russian associate and I our pleased to announce that our protection services are now available to the public on a contractual basis. So if you're getting grief from a bully or a thug, come see Maloof and Mikhail. Protection is our business."
CABD001RA|Dogen! Are you okay? I had the strangest machine-induced dream about you!
CAGF000RA|Oof! Hey...
CALU007RA|No, it must have been something else.
CAAU021RA|Ehm, nope.
CAJL000RA|Hey, seagull. What's up?
CAJB008RA|"Goodbye cruel camp. I'm tired of being picked on by Bobby and all the mean kids at camp. If I just had one friend here who was nice then I would stay but you're all mean and no one stands up for me so I'm going home. I'll be in the parking lot, waiting for my dad, so if you want to pick on me one last time, you'd better hurry. --Maloof."
CAJJ005RA|Look out! Flying squirrel!
CALK027RA|Ahhhh--ooof!
CALA001RA|Wow! It's a tunnel that opens onto a system of catacombs!
CAJB011RA|"Great Deals in the Main Lodge Store! Drop by for great prices on Dream Fluffs, PSI Cores, and more! All available for just a few pieces of Psitanium!"
CALD012RA|Once I get trained in Levitation I'll be able to see the rest of the nightmare and get more information.
FINI042RA|Let's go.
CAJB013RA|"Warning: If I find out who's been biting holes in the bottom of these canoes, someone is going to get paddled. --Admiral Cruller."
CALK018RA|Uh, what??
CALD010RA|But how? And why all the meat?
CAMT006RA|I think it's some kind of a walking fish thing.
CALK025RA|You mean, like... kiss?
CAJJ007RA|Whoops.
CAJL002RA|That a... dead fish you're eating there?
CAQE005RA|I just wanted to play too.
CALU005RA|No, just now. In the woods.
SLIN006RA|Brain tumbler?
CALK001RA|Bobby! Uh-oh. Look, I can explain--
CAJB037RA|"And P.S., do not come by the roof of the main lodge anytime soon because our plan is secret and you can't stop us anyway. --Crystal." Still with the hearts, though.
CAJY020RA|That felt good.
CABD003RA|Well, first of all, Sasha Nein invited me down to his SECRET LAB and--
CANG009RA|I don't think you guys are so tough.
SLIN002RA|So, what are we going to learn? Bending spoons? Burning stuff?
CABD007RA|Dogen, don't worry. I know where your brains are. They're in... like, this crazy, dream-thorn-bush-straight-jacket-tower place.
CAGF006RA|Drop me outside the main lodge.
FINI027RA|Who was kidnapped?
CAJB033RA|"Alien visitors, please be advised that I have discovered bizarre alien life on home planet and need to investigate before traveling to your galaxy. The subject has grotesque calcium protrusions in the mouth area, and a pronounced hair-like tumor on top of his head. Definitely an ambassador from another galaxy. Will resume communication once the subject has been isolated. --Chloe."
CASR003RA|What's that, Hair Boy? You want a piece of me?
CALD014RA|This is so cool.
CAJB017RA|"Hey, Clem and I just wanted to say that everyone did great in Basic Braining today! Give yourselves a hand! Woooo! Love, Crystal!" Man, she dotted every "I" with a puffy heart.
CAJJ003RA|Beat it, fluffy.
CALK023RA|Make out?
CAJB028RA|"Dear Alien voices, space ship flight tests were fruitful, but I need more data on triple-light-speed travel. I am building a super antenna to receive data, and placing it as high as possible. Please transmit data in T-minus two hours. --Chloe."
CAJK001RA|Here, pretty bird!
CAJJ001RA|Hey, hold still. I'm going to read your squirrel brain.
CALD016RA|What did you just say?
CAGF020RA|Agent Nein's Lab, please.
CAJB015RA|"Lili, if you're looking for me, I'll be down by the lake today. The fish seem a little upset, and I'm going to go see what's wrong. But don't worry, I'll still do your homework for tomorrow, if you want. --Elton Fir."
CABD005RA|He's completely brainless!
CAGF004RA|Take me to the Kids' Cabins area.
CAJB031RA|"Lili, if you want your last homework assignment you can find it at the bottom of Lake Oblongata, where I put it. Which is where I'll put you, Franke and Kitty, if you ever mess with Elton again. Understood? --Milka."
CALP010RA|Shut up and do what?
INBB004RA|Sir! We need to get a containment team in the area STAT!
CAAU025RA|I'll let you know if I see anything.
CAQD003RA|Come on, Maloof, give me a chance.
CALU003RA|Hey, was that you? Looking at me?
CAQC001RA|Hey Maloof, can I join in?
CAJJ006RA|Sorry.
CAJB012RA|"BAND PRACTICE TODAY: In the main lodge, the Levitators will be jamming this afternoon. Please come by if you'd like to try out for the band!"
CALA002RA|I think I can squeeze through--
CAJB036RA|"Okay, we tried to spread our cheer all over camp, but once again this year we were met with meanness and cruelty. So I'm sorry to say this is the end. Crystal and I are taking measures to make sure we never get teased again. You will all be very, very sorry. Goodbye. --Clem Foote."
FINI022RA|Um, well--
CAQH003RA|Any luck finding those guys, Vernon?
CALD008RA|Hey! That's MY nightmare!
CAMR002RA|Did you find that bear?
CAJB009RA|"Just an update for everyone. Nils and I are STILL broken up, and no matter how much he begs, I am not taking him back. Also, you should know that my new boyfriend doesn't like being called J.T. anymore. His real name is James. Sincerely, Elka."
INBB001RA|Coach! Out in the woods! I saw--
CALU006RA|(sniff sniff)
CAJL001RA|No offense, but you guys smell like garbage.
CAKJ007RA|Hey, Sasha gave me this button and told me to come see him for special training.
CAJB034RA|"Story Time this afternoon! Gifted storyteller Vernon Tripe will be thrilling audiences in the TV lounge this afternoon with his gripping tales. Come early to make sure you get a good seat!"
CAEB000RA|Gah!
CALA000RA|Hey! There's a hole at the bottom of this stump!
CAJB010RA|"If anyone talks to the squirrels, they shouldn't listen because the squirrels are a bunch of stupid liars. --Dogen."
CAJY007RA|So where do I--
CAJJ004RA|Ick. Probably has rabies.
CAGF018RA|Nowhere! I just like to come down here to hear your voice.
CAJY003RA|Oh man. Where am I going to get one of those?
CAJB014RA|"UPDATE: The Levitators have broken up. However there will be a practice session of the Firestarters today in the main lodge. We are looking for someone who can play rock flute. Come on by and try out!"
CAJB029RA|"Shootin' lessons today at the ol' target range by the main lodge. Come on by and let ol' J.T. show you a thing or two."
CAJK000RA|Here, birdie birdie!
CAJJ000RA|Squirrels aren't so smart.
SLIN001RA|Agent Nein? I'm here for the advanced training!
CALU002RA|Gah!
CAMS004RA|I saw something in the woods, too. I don't think it's a bear, Mikhail.
INBB005RA|I've spotted a U.P.E.
FINI019RA|They move around a lot.
CALK006RA|Geez, it sounds like you caught a bad cold.
CAJB030RA|"Lili, I'm sorry if this hurts you, but you should know. Milka and I have fallen in love. I don't know how it happened. Does anyone ever really know? The heart wants what it wants. Friends, Elton. P.S. I have your last homework assignment if you want to meet me some time I can give it to you."
CAAU019RA|Nope.
CAJB032RA|"Hey, has anyone seen Kitty? She went down to the beach for a swim and hasn't come back. If you see her, please tell her I'm down in the woods by the lake looking for her. --Franke."
CABD006RA|The dream was true!
SLIN003RA|I've been hearing a lot about head explosion and I was wondering--
INBB007RA|Yes, an Unregistered Paranormal Entity, possibly aquatic in nature...
CAMO030RA|What're you doing?
SLAM000RA|I want to shoot more things.
CAJK002RA|Why don't you come alight on my shoulder? Jerk.
CAJJ002RA|Why are you looking at, nut rat?
CAJB016RA|"Security cameras have been installed and the next kid who jumps on my car is going to be very, very sorry. --Coach Oleander."
CAJY001RA|Got one!
CALU019RA|Really? Who?
CAEB006RA|Oof. Thanks.
CALK011RA|What? How is that great?
INBB012RA|This thing was real, and huge, and--and it smelled all smelly!
CABF200RA|What are you listening to?
CAFW004RA|Won't you help?
CALP006RA|The world does too need Psychonauts!
CALU015RA|Why do you care if I'm late for class?
CANB076RA|It looks like it points to the campfire area.
ASCL003RA|I don't suppose I could just ride on top this time?
CAGF012RA|Let's go to Ford's--I mean, MY sanctuary.
CAJB027RA|"Hey, if anyone sees Vernon waiting for me down by Make Out Cave, could you make out with him yourself, because I'm not interested. --Franke."
CAIG001RA|Hey, want to help me save the world?
FINI017RA|Hey, the summer's not over yet! We can hang out for a couple of weeks still.
CAJB003RA|"Hey Maloof. Message to you from Bobby Zilch: You're dead. Regards, Benny 'The Nose' Fidelio."
CAHL000RA|Hey are you guys getting back together?
CASR015RA|And now I'm hearing things. Great.
INBB009RA|From "True Psychic Tales" Issue 424, sir!
CAJY016RA|Scavenger Hunt, complete. I am awesome.
CAJB044RA|"Okay, that does it. I've been looking for people to bully for HOURS and I can't find ANYONE. Is this some kind of practical joke you guys? NOT FUNNY. Where did everybody go? --Benny."
CAJB001RA|"Attention: everyone. You should all be aware that Nils Lutfisk and I have BROKEN UP forever. He is a pig, a child, and a loser, and I don't even care because James Hoofburger is my new boyfriend, and he is a MAN. Sincerely, Elka Doom."
CAJC001RA|"Or else get a rake in your ear. --Ranger Cruller."
CAGF010RA|I want to go to the campfire area.
CAJD004RA|"To the Kids' Cabins."
CANB074RA|Basic Braining Today, 0600 hours, Coach Oleander's Classroom.
ASCL001RA|Hey it works!
CAJB025RA|"LEVITATION CLASS STARTING NOW! Please report to the floating dock immediately! Don't be late for the party, children. Love, Milla."
INBB010RA|Where Sasha Nein fought that clairvoyant grizzly bear?
CAJB018RA|"And I just wanted to say Ditto to that! Double Ditto, in fact. Your friend, Clem."
CALK013RA|And Sasha's not here! He left on some "official Psychonauts business."
CALU017RA|There was some sort of shadowy being out there... lurking... watching...
CAJJ008RA|Oh, man. I feel terrible about that.
FINI035RA|I'm going?
CAJB021RA|"Warning: The abandoned mental institution across the lake is not Psychonauts property, and not safe for children. Canoe access has been blocked off, but please for your own safety, children, do not try to find another route. Love, Milla.
CAHY000RA|You're not going to, uh, kill Benny, are you?
ASCL005RA|You haven't been eating algae again, have you?
CAGF014RA|It's time to go to the lake!
CAEA003RA|What?
CAJD000RA|"This way to the Main Lodge."
CAES000RA|Wow, I never thought YOU two would get back together.
CAFW002RA|People are missing, kids' brains have been stolen, Coach Oleander is trying to take over the world...
CAJJ011RA|Okay, that one, you had coming.
CAJB038RA|"Children, Sasha and I must leave immediately on official Psychonauts business. Please talk to Coach Oleander if you have any problems. We should be back very soon. Do not be afraid. --Milla."
CAMU010RA|Hey, Mikhail, what's up?
CAJB040RA|"Chops, buddy, if you read this I just wanted to say I'm sorry for letting my head get all turned around by a fast-talkin' filly who, when it comes down to it, is duller than ditch water and half as deep. So, I'm at the regular practice spot in the woods if you still want to be friends. Your ol' pal, J.T."
CAJB005RA|"Levitation Class today, 1:00pm on the floating dock. Instructor: Milla Vodello."
CALD006RA|I had a nightmare where this mad scientist guy said he was going to take them out and--
CAJB042RA|"J.T., I checked at the usual spot but couldn't find ya! I'm going to try the back woods next, hombre. --Chops."
CAJB007RA|"Dear Visitors from Other Galaxies, this is Chloe Barge. I have been receiving your psychic transmissions and am attempting to return communication. I have found a psychic radio and am attempting to retune to transmit to your galaxy. Stand by."
CALD004RA|They stole Dogen's brains!
CALU008RA|You don't smell like pond scum.
CASR013RA|Wait, I don't even know where your lab is! Is this some kind of test?
CAQF007RA|Hey--
CAJJ013RA|I think its brain is too small for this door.
SLBT001RA|So, what's this hair dryer thing do?
CAJY009RA|How does that old guy get around so fast?
CALK015RA|Lili, a deranged madman is building an army of psychic death tanks to take over the world, and there's no one who can stop him except for you and me!
CAJB023RA|"Greetings, pan-galactic travelers. I am currently developing a new vehicle for intergalactic travel. Flight tests are being performed at a remote location in the woods. Hope to soon be visiting you in person. Thanks for the messages. --Chloe."
CAJD002RA|"To the Campfire Area."
CAGF016RA|Bring me near the Geodesic Psychoisolation Chamber.
CANB072RA|This way to Lake Oblongata.
ASCL007RA|Ya--
CAJB000RA|"If you're reading this then you're late for class! Report for Basic Braining immediately to avoid detention in the Geodesic Psychoisolation Chamber. --Coach Oleander."
CAPL001RA|Hey, Elka!
CAJC000RA|"Keep Your Mind and Campgrounds Clean."
CAGF008RA|I'm headed for the parking lot.
CABD009RA|You go to the TV lounge. I'm on the case. I just need a little more advanced training to prepare...
CAJJ014RA|Don't be rude. Shake hands with my turtle.
CAJB019RA|"And I just wanted to point out, in case you didn't know, that Crystal's last name was Snagrash. Crystal Flowers Snagrash! No joke! --Bobby Z."
CAJB024RA|"Has anyone seen Dogen Boole? He didn't show up for band practice, and I'm a little worried about him. --Phoebe."
CAJD005RA|"Coach Oleander's Class."
CANB075RA|Geodesic Psycho-Isolation Chamber. Stay out!
CAJB026RA|"NOTICE: I have retained the services of Mikhail Bulgakov as my personal bodyguard. Anyone wishing to do harm to my person is requested to speak to Mikhail first, so he can pummel you into the ground. Sincerely, Maloof."
ASCL002RA|What's up, Linda?
SLBT004RA|Excellent. Tumble away.
CALP007RA|Right here at this very camp, in fact. I think there are several fishy things that need psychic investigating.
CAJY028RA|Ta da! I'm done. I completed the whole Scavenger Hunt.
CAJB002RA|"Children, we all like to tell ghost stories at camp, but please, the horrible stories about the monster that ALLEGEDLY lives in the lake and eats children's brains are getting a little out of hand. Some of the younger children are terrified. So please, keep the stories happy, okay? Love, Milla Vodello."
CAJC002RA|I don't want to throw that away!
CAGA016RA|Hmmm...
CALK009RA|So he's really kidnapping children and stealing their brains to make weapons!
CAKZ000RA|Hey, how can you be over there and in my ear at the same time?
CALD001RA|Lili!
CALK030RA|Lili!!!
CAQY002RA|Boyfriend? *Boyfriend?*
SLIS001RA|Okay. Teach me to fight.
CAJJ012RA|See you in hell!
CAKZ004RA|Wow. You can do all that stuff at once?
CAJY011RA|Hey, check it out. I'm halfway done with the Scavenger Hunt.
CAJB006RA|"Subjects wanted for experimentation. Must have above-average tolerance for psychic duress. Permanent damage is not expected, but all participants will be expected to sign a standard waiver of liability. Contact Sasha Nein for details."
CAJB043RA|"Anyone seen Milka, who I am totally dating now? I know she's invisible most of the time, but this time she's really gone. Please let her know I'm looking for her. --Elton."
CAJD003RA|"Warning: Geodesic Psychoisolation Chamber this way. Stay out!"
CAEA000RA|Hey, I didn't know you guys were friends.
CANB073RA|It says the Main Lodge is this way.
CALK029RA|Spit her out! I'm gonna Heimlich you so bad!
CAJB022RA|"Hey, if anyone sees Franke could you please tell her I'll be waiting for her by Make Out Cave. --Vernon."
SLAC001RA|Ahhh!
CAJY008RA|Hey, where'd he go?
CALP003RA|Are you kidding? I only have a few days to become a Psychonaut or I lose my shot forever!
CAJI004RA|Yes sir!
CALP001RA|Hey, Lili.
CALU012RA|Out of anyone's mind?
ASCL004RA|You know, I'm not getting any more used to this.
CAJD001RA|"This way to Lake Oblongata."
CAJJ009RA|My bad.
CAJB020RA|"Vernon, Franke totally has a crush on you. She is warm for your form. Signed, Anonymous."
CAMU008RA|I'm serious, Mikhail. I think that bear is a fish.
SLAC003RA|Oh, I don't think I need to be in the Tumbler with the glowy eye guys anymore.
CAJB004RA|"OFFICIAL NOTICE: Any children caught burning, shooting, tossing, or in anyway harming the squirrels or birds of Whispering Rock will immediately be put in Psychoisolation."
CAJB041RA|"Nils! Oh, Nils. I was such a fool. You know that you and I are meant to be together. I mean, I can see the future, so I've known it all along. I'm coming to find you, little Honey Bear! Then we can be together again! --Elka."
SLIS003RA|It's all in my mind?
CAJJ010RA|That was a total accident.
CAJB039RA|"Hey, has anyone seen Franke? We were hanging out in the TV lounge and I got up to go to the bathroom and when I came back everybody was gone. I know they wouldn't normally leave in the middle of a story so I'm a little worried. Tell them I'm out looking for them if you see them, okay? --Vernon."
CAJI008RA|Yes--
CAJN014RA|The rest of you... WILL DIE.
CAPB003RA|So, you don't know where Sasha's lab is?
CAPC007RA|...I'm learning some advanced techniques from Sasha Nein right now.
CAJN009RA|THIS IS OUR BEACHHEAD.
CAJN010RA|And this is your landing craft!
CAJN012RA|And those of you who fight well, you will find yourselves on the path to becoming international secret agents. In other words...
CAJN015RA|Man, that guy was nuts.
CAPO005RA|I'm learning some advanced techniques from Sasha Nein right now.
CAJI010RA|Yes!
CAJI012RA|No. What? I'm here to be a Psychonaut!
CAPO007RA|Hey, wanna watch me shoot something?
CAJN013RA|Psychonauts!
CAPE018RA|...I'm learning Levitation!
CAPO003RA|Where did you--
CAJN008RA|Mental Marines who are about to ship out on the adventure of their lives!
CAJN011RA|You shall engage the enemy in his own mentality! You shall chase his dreams, you shall fight his demons, you shall live his nightmares!
CADT000RA|This mean anything to you?
CAJN004RA|It is the ultimate battlefield--and, the ultimate weapon.
CAPD014RA|Hey, wanna see me shoot something?
CAJN006RA|From this day forward, you are all Psychic Soldiers.
CAPC011RA|No.
CADT002RA|So...?
CAJN002RA|A three pound pile of dreams.
CAPF022RA|You have to admit, that would come in handy to clean those high up type places.
CAJN000RA|The human mind.
CAPO009RA|Hey, after I learn Levitation, I could maybe help you get up to higher places to clean.
CADT004RA|What does that mean? How will that help me find Sasha's lab?
CAFW000RA|Mr. Cruller, there's a big mess that you gotta help me clean up!
CAPC009RA|Yes.
CAJN007RA|Paranormal Paratroopers!
CAPG027RA|Um, almost, but as a practice for that...
CAPC010RA|Maybe.
CAJI002RA|Sir, I am here to learn, sir!
CAJN005RA|The wars of this modern age--The Psychic Age--are all fought somewhere between these damp, curvaceous undulations.
CAPG025RA|Mr. Cruller?
CAJI019RA|Hey, Mr. Cruller, do you know where Sasha's Nein's lab is?
CAPF021RA|Hey, Mr. Cruller! I'm a trained Levitator now!
CAJN001RA|Six hundred miles of synaptic fiber, five and a half ounces of cranial fluid, fifteen hundred grams of complex neural matter...
CAFV001RA|I'm sorry I put their brains back. Maybe a bear will get them soon.
CAJN003RA|But I'll tell you what it really is.
ASBO004RA|Who do YOU work for?
ASGT004RA|No, no. You deserve it!
ASAY007RA|Hey, Boyd. Why are you trying to burn down the asylum?
ASBO006RA|You gotta let me in! My friend's in there!
ASGD052RA|Excuse me, ma'am, but did you see a girl--
ASAX003RA|What are you doing out here, Gloria?
ASBO002RA|Wh--uh... I'm with the Psychonauts!
ASGD028RA|What?
ASGD015RA|Ms. Von Gouton?
ASGD050RA|I'll talk to her as soon as her performance is over.
ASAY001RA|Hey, did you happen to see a girl drop this bracelet?
